Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2021-11-11,8.067587852478027,8.198742852509483,8.003534869424826,8.198742852509483,60848900
2021-11-12,8.232293128967285,8.284145313919733,7.930330610161469,8.02488438915749,85962500
2021-11-16,8.317696571350098,8.406149952924437,8.122488045338628,8.31464637450056,60978200
2021-11-17,8.10723876953125,8.369549917389621,8.079787575836042,8.35429893102248,82106800
2021-11-18,8.095038414001465,8.159090810273868,7.9455816591679245,8.140790208733986,63993000
2021-11-19,7.960831165313721,8.015733541492486,7.863227199558374,7.960831165313721,85893800
2021-11-22,8.04013442993164,8.274993751359663,8.018783635416868,8.02183325026282,59195200
2021-11-23,8.479351997375488,8.555605164912194,8.082835758890818,8.116387338771927,108382300
2021-11-24,8.653209686279297,8.674560480053398,8.390898604447784,8.473252164804027,64263300
2021-11-25,9.034475326538086,9.086327502475667,8.71116148515529,8.860617620089382,104052200
2021-11-26,8.683712005615234,8.894170947167314,8.561707032891418,8.659311011070471,108871800
2021-11-29,8.988723754882812,9.095478312617374,8.7874154262476,8.955172754620634,84672200
2021-11-30,8.976522445678711,9.040574823381515,8.802665327039138,8.936870475111338,129384600
2021-12-01,9.028375625610352,9.354739106680071,8.991773847298692,9.101578600468141,135078600
2021-12-02,9.71724796295166,9.761790771589103,8.977147340048992,9.247831969377117,191410300
2021-12-03,9.854305267333984,9.915980439145498,9.669279751899447,9.758366038568019,105133000
2021-12-06,9.898843765258789,10.029046994174466,9.826889865225581,9.861153907231403,66142300
2021-12-07,10.05988597869873,10.131839888831866,9.868007577945699,10.032474871952918,98989300
2021-12-08,10.056461334228516,10.303161339724664,10.011917869222817,10.059887804885298,71167700
2021-12-09,10.035901069641113,10.104428507879836,9.864581493745831,9.970799447811858,67668200
2021-12-10,10.159253120422363,10.31344103657424,10.101004424713041,10.107857366215896,38517500
2021-12-13,10.097577095031738,10.296307806982604,10.035902587349678,10.166105197166141,45448700
2021-12-14,9.977653503417969,10.227779955346998,9.93996298337603,10.145546628145635,56833800
2021-12-15,10.039328575134277,10.039328575134277,9.796055050128528,9.97080112536604,55085100
2021-12-16,10.172957420349121,10.272322442547802,10.107855793267824,10.148972782354004,56545700
2021-12-17,9.933110237121582,10.15582558434213,9.861156319486865,10.046181145927854,93593700
2021-12-20,9.648719787597656,9.782348866022446,9.484253128992929,9.74465899854995,106282500
2021-12-21,9.662425994873047,9.84059788759972,9.635014884181832,9.782349195689338,40454500
2021-12-22,9.648719787597656,9.73095311690002,9.583618156825299,9.73095311690002,33734500
2021-12-23,9.70697021484375,9.737807800542823,9.645295043445602,9.70697021484375,28713600
2021-12-27,9.850878715515137,9.861158128576948,9.645295029006578,9.703543729291795,44227900
2021-12-28,9.861157417297363,10.032477034775225,9.833746304642204,9.939964284489385,30688100
2021-12-29,9.778922080993652,9.902271735968931,9.737805093646998,9.833744295100963,35508400
2021-12-30,9.748086929321289,9.833746741868813,9.72752810376648,9.782350331514294,43229100
2022-01-03,9.967373847961426,10.011916654028296,9.775496089197993,9.778922559438888,52704700
2022-01-04,10.0050630569458,10.073590492193091,9.905697393568639,9.991357177776969,51739200
2022-01-05,9.61788272857666,10.029050050900581,9.573339917865582,10.001638939647817,78459800
2022-01-06,9.611029624938965,9.816613282626241,9.539075704191255,9.69326361083982,61163100
2022-01-07,9.655572891235352,9.693263412875794,9.532222568435664,9.63158825147595,47507600
2022-01-10,9.59732437133789,9.67613123296102,9.497958686526827,9.590471430275246,37455200
2022-01-11,9.881714820861816,9.960521681932661,9.542502083027266,9.628161885112732,73623800
2022-01-12,10.183237075805664,10.24833870863003,9.919405381052572,9.919405381052572,81378200
2022-01-13,10.38882064819336,10.495038619338686,10.107856603112703,10.11813601459093,76717500
2022-01-14,10.77600383758545,10.827399590390115,10.361410037425244,10.375115920057132,96458800
2022-01-17,10.793133735656738,10.899351694193191,10.707473944103906,10.758869688329137,35675900
2022-01-18,10.841104507446289,10.957601892334322,10.61153620822957,10.813693396503954,78198800
2022-01-19,10.789708137512207,11.036408121849117,10.772576439230125,10.93019015472894,77480200
2022-01-20,10.868515968322754,10.964455186476105,10.659506485732624,10.793135574187415,85353100
2022-01-21,10.88564682006836,10.923336685170733,10.803413495937225,10.817118723192898,61345400
2022-01-24,10.947321891784668,11.050113382769581,10.635520295127092,10.858235627949309,79117100
2022-01-25,11.303668975830078,11.385901660550669,10.820547051603013,10.861664047495788,98358500
2022-01-26,11.60518741607666,11.742243596204593,11.409883208986345,11.409883208986345,98679900
2022-01-27,11.60861587524414,11.869021078973965,11.36534106217071,11.735392006858348,90631000
2022-01-28,11.149481773376465,11.769657994077406,11.039837315338783,11.581206663516705,117400500
2022-01-31,11.08437728881836,11.30709328544856,10.98843873374801,11.135773690214492,62450300
2022-02-01,11.307092666625977,11.4167370970099,10.947321797737182,11.08437668218473,57315200
2022-02-02,11.142626762390137,11.474987199327874,11.08780454355075,11.44757543637578,36271700
2022-02-03,10.988439559936523,11.27968237090622,10.83425230475241,11.084378122220212,51087800
2022-02-04,11.180315971374512,11.385898941139455,10.923335952103688,11.104934939163865,59346800
2022-02-07,11.015850067138672,11.231711807635799,11.008997126748563,11.152904953746647,48868100
2022-02-08,10.906205177307129,10.94732216685364,10.710900947409048,10.930189815570769,62590000
2022-02-09,10.947321891784668,11.20087414907647,10.844529747267394,10.875367325269341,50960500
2022-02-10,11.115216255187988,11.272831295839605,10.943897292109313,11.067246971667258,49534600
2022-02-11,11.567498207092285,11.61889460720877,11.18031687258984,11.22828614893069,88013400
2022-02-14,11.307092666625977,11.629173017495662,11.24541751115193,11.601762563432036,55687000
2022-02-15,11.12891960144043,11.1974476938773,10.926762447637214,11.190594753927149,65689000
2022-02-16,11.283109664916992,11.54694202223459,11.22828744177729,11.248846265604016,65811600
2022-02-17,11.238565444946289,11.406459227253466,11.152905645355135,11.255697143451556,43255200
2022-02-18,11.307092666625977,11.337930244363,11.056966228121105,11.159757718222945,60304700
2022-02-21,11.598335266113281,11.64973166392707,11.307092497340982,11.324224194257347,51263800
2022-02-22,11.560646057128906,11.882726403215706,11.379046410012204,11.725112700262464,80206700
2022-02-23,11.725115776062012,11.85531775244931,11.581206608653638,11.71140989210597,86530100
2022-02-24,11.440722465515137,12.091737456200487,11.197448951747425,11.923843676222965,139674100
2022-02-25,11.649735450744629,11.649735450744629,11.27283276781129,11.46128410927796,86189100
2022-03-02,11.87929916381836,12.091736386143747,11.7833606163583,12.081456322441111,58071800
2022-03-03,11.731966018676758,11.968386580728724,11.70455425707174,11.930696062054194,69237400
2022-03-04,11.728540420532227,11.882728331954585,11.588058391695167,11.67714532143471,55418000
2022-03-07,10.895926475524902,11.85531598969137,10.837677784437712,11.821052591960898,110954100
2022-03-08,11.12206745147705,11.296814164956348,10.79656062311237,10.964453742622391,111633500
2022-03-09,11.156333923339844,11.245419549021411,10.875369202649805,11.170038499322814,87779300
2022-03-10,11.546944618225098,11.85531920256553,11.142630141522249,11.170040605722086,136437700
2022-03-11,11.132349967956543,11.779937950653856,10.9884408012099,11.618897082573456,92153700
2022-03-14,10.919913291931152,11.26940483366704,10.799989422550917,11.111791090820024,52274100
2022-03-15,10.656079292297363,10.806840723874862,10.440216229476695,10.669784520514002,66272000
2022-03-16,10.563567161560059,10.8068413484053,10.405953433531904,10.793135465864182,72034900
2022-03-17,10.28260326385498,10.75887157947465,10.107857179947251,10.707475826215308,178319300
2022-03-18,10.488184928894043,10.56013883901918,10.231205558105973,10.310012408299889,93097100
2022-03-21,10.882219314575195,10.995290206189884,10.498463184940078,10.590975910860905,67700800
2022-03-22,10.834250450134277,10.998716435391078,10.741737720740769,10.961026572459609,56128600
2022-03-23,10.981587409973145,11.125496570832023,10.85823772764516,10.940471067041312,52956100
2022-03-24,11.108362197875977,11.17003735822611,10.851383452304425,10.981586060296172,49402800
2022-03-25,11.067245483398438,11.152905280184903,10.937042879837259,11.01585038956542,51780100
2022-03-28,10.827399253845215,10.991866572653493,10.61496265438126,10.985013631550556,68610500
2022-03-29,11.067245483398438,11.224859195789989,10.937042879837259,11.00899744897473,93809000
2022-03-30,11.303668975830078,11.303668975830078,11.094658832645726,11.135775175006021,69648400
2022-03-31,11.461282730102539,11.502399072532205,11.13577519379403,11.159759835800081,94269500
2022-04-01,11.310519218444824,11.57777867855975,11.276255821871914,11.495544696894049,72545400
2022-04-04,11.204301834106445,11.2728299338845,11.050113936372018,11.2728299338845,56053000
2022-04-05,11.09808349609375,11.327652440123746,11.09808349609375,11.190596237085108,45847200
2022-04-06,11.08780288696289,11.231710699766246,10.978158465665684,11.170035549403494,56947100
2022-04-07,11.663437843322754,11.67029078367794,11.135773199555953,11.18374247497753,118469400
2022-04-08,11.721686363220215,11.790214462557262,11.598336045826487,11.673717085803716,60772700
2022-04-11,11.632601737976074,11.683996836549642,11.574352391114829,11.615470038451551,48125400
2022-04-12,11.598335266113281,11.882726401770789,11.581203569196916,11.786787853387384,68522800
2022-04-13,11.845036506652832,11.923843362260373,11.683995671635602,11.776508408322217,101438800
2022-04-14,11.721430778503418,12.021307194966104,11.680197503129133,11.845129889664497,119382100
2022-04-18,11.515267372131348,11.76641418822256,11.421555884260925,11.68019979097263,76350600
2022-04-19,11.863872528076172,11.995068735361551,11.665204659722304,11.680198123861365,88494100
2022-04-20,11.920099258422852,11.976326715035732,11.743921943926349,11.863872516771782,34694700
2022-04-22,11.455288887023926,11.732674728078578,11.36532596951661,11.63896326630491,74560900
2022-04-25,11.286609649658203,11.41030876117555,11.072947612942949,11.234130740404758,66413900
2022-04-26,11.267867088317871,11.462787119856262,11.204143259351927,11.28660981152067,48764100
2022-04-27,11.267867088317871,11.455290030575142,11.226634527195285,11.384069827289863,41881300
2022-04-28,11.3428373336792,11.477782090201229,11.33908878878005,11.414058256839363,43298500
2022-04-29,11.350337028503418,11.841385083603472,11.350337028503418,11.52651438942704,76243900
2022-05-02,11.237879753112793,11.369075959268805,10.994230064515515,11.309100673305224,72456200
2022-05-03,11.339089393615723,11.391567595079367,11.177905529163814,11.290359737251176,52531000
2022-05-04,12.021308898925781,12.058792920075458,11.395316165237071,11.470285637460172,109417000
2022-05-05,11.99881649017334,12.18249160820185,11.627719854249953,11.923847740023028,99439900
2022-05-06,12.392407417297363,12.414897258775035,11.957585464706986,12.25371338854067,129570200
2022-05-09,12.05504322052002,12.384907989194344,12.017559205183096,12.25746033515587,92314500
2022-05-10,12.160001754760742,12.313688532659619,12.07003953009611,12.130014823180458,60330600
2022-05-11,12.583577156066895,12.711024823390641,12.253712353007135,12.28744854229647,108895400
2022-05-12,12.681036949157715,12.774748420209994,12.467373479628833,12.467373479628833,114415900
2022-05-13,12.845970153808594,12.90969327535232,12.70727756050704,12.78224560234113,67000100
2022-05-16,12.973414421081543,13.074622966897117,12.748506064850254,12.838469693327443,92075300
2022-05-17,12.804737091064453,13.172085936022084,12.79724000076853,13.119607733874389,90914700
2022-05-18,12.594822883605957,12.954676069078747,12.531099760819131,12.812234212952513,80986200
2022-05-19,12.80848217010498,12.853464702218679,12.49361302484984,12.56483322247801,63983100
2022-05-20,13.05588436126709,13.05588436126709,12.83847303661934,12.96592070936229,79589900
2022-05-23,13.569419860839844,13.61065313253461,13.175832009984806,13.18707692774759,93807400
2022-05-24,13.199944496154785,13.404627081718333,12.82817337020391,13.032856752504665,154453100
2022-05-25,13.387916564941406,13.483991908302853,13.057918403953835,13.241715301885783,69991900
2022-05-26,13.421337127685547,13.600956762572487,13.346147438966618,13.3753876964157,78303600
2022-05-27,12.782222747802734,13.429688749116414,12.76969087020439,13.429688749116414,118295600
2022-05-30,12.527413368225098,12.89500714044566,12.163997685236968,12.882475262959591,98110100
2022-05-31,12.556655883789062,12.790579525299153,12.452225942780451,12.702857960548563,83598000
2022-06-01,12.539947509765625,12.669440413552957,12.468935117997626,12.489820787508181,46353200
2022-06-02,12.431339263916016,12.552477571346873,12.343617706287944,12.519060024806931,50738300
2022-06-03,12.648553848266602,12.715388942051757,12.335264047372252,12.410452930327677,60396900
2022-06-06,12.65690803527832,12.752984182759437,12.493997588648426,12.740452303504371,39213900
2022-06-07,12.80728816986084,13.074628569487567,12.598428283468149,12.610960163477115,80333700
2022-06-08,12.74463176727295,13.01197219635061,12.669442072410527,12.707036919841737,65923900
2022-06-09,12.560831069946289,12.807285753122578,12.523236233750781,12.74462795837576,53879000
2022-06-10,12.385391235351562,12.53577061010821,12.138936503050274,12.53577061010821,63101700
2022-06-13,12.226655960083008,12.356148845583856,11.97602397766351,12.122226033802976,64507100
2022-06-14,12.364501953125,12.63601956965447,12.214122622298888,12.389564909350348,68816900
2022-06-15,12.147290229797363,12.539947015674933,12.047037585969786,12.531592429505004,72785700
2022-06-17,11.407925605773926,11.884126639862068,10.915016196785356,11.767164828610442,184606500
2022-06-20,11.537421226501465,11.800584349935622,10.823119954201971,10.869069387157653,92581800
2022-06-21,11.307674407958984,11.762989035555604,11.148941240848238,11.612609658591653,85179500
2022-06-22,11.27425765991211,11.508180532160656,11.023625612705723,11.10299260028083,57874700
2022-06-23,11.06539535522461,11.437165653354471,10.910839504047155,11.270077923674597,69262300
2022-06-24,10.981851577758789,11.316027027655041,10.935902154621635,11.178179554980696,53413400
2022-06-27,11.687798500061035,11.725393341577531,11.136408553468689,11.203243650223083,90417700
2022-06-28,11.834001541137695,12.042861434766484,11.70450863017428,11.938431487952089,51388000
2022-06-29,11.729569435119629,12.038681925179691,11.629316800240996,11.896657159917348,52048800
2022-06-30,11.666913032531738,11.721216250805782,11.445521272749717,11.549951212823595,49910100
2022-07-01,11.9175443649292,12.051214553083684,11.495647335605883,11.729570164876229,64948200
2022-07-04,12.17235279083252,12.230834095359514,11.921721587883436,11.921721587883436,37324200
2022-07-05,11.7086820602417,12.092984169583282,11.508176022997,12.072097709069771,78428500
2022-07-06,11.558306694030762,11.896659502977236,11.24083955602104,11.762989296812568,57617200
2022-07-07,11.896657943725586,12.080454851481049,11.696152660758083,11.696152660758083,52147300
2022-07-08,12.030327796936035,12.101340182265842,11.85070898391325,11.917544076372229,43097800
2022-07-11,11.971845626831055,12.026149629869606,11.80058062660862,11.82982087590459,39577600
2022-07-12,11.792230606079102,11.875774890748508,11.683623354703812,11.82147086669219,46462000
2022-07-13,11.80058479309082,11.896660159481328,11.687800251639013,11.750458064644244,35497200
2022-07-14,11.483118057250977,11.696155266644775,11.378688099513077,11.696155266644775,47151000
2022-07-15,11.679443359375,11.71703819910692,11.483115371570545,11.570836929857412,38610800
2022-07-18,11.946784019470215,11.984378857594187,11.821467626811266,11.859062464935239,46782300
2022-07-19,12.189061164855957,12.214124124163078,11.86323950691494,11.925897303551299,48562300
2022-07-20,12.18488597869873,12.205771648942518,12.042861190176689,12.14311384147391,43520800
2022-07-21,12.122227668762207,12.16817630074141,11.779697591843638,12.105518495869976,58843200
2022-07-22,12.251718521118164,12.310199022978468,12.051213260393908,12.130580224873665,55676200
2022-07-25,12.823996543884277,12.844882212526844,12.368681956189066,12.368681956189066,79106600
2022-07-26,12.953490257263184,13.20829957376729,12.77804792072117,13.032857237225276,78360100
2022-07-27,13.095512390136719,13.145638306569847,12.79057720883444,13.074625927675351,56097200
2022-07-28,13.488171577453613,13.630196361115376,13.128932325045954,13.19576742362358,114996500
2022-07-29,14.265128135681152,14.478164477718805,13.713738269081642,14.035381030036216,181480600
2022-08-01,14.068803787231445,14.265132614247975,13.876653050796998,14.202474003314075,81365100
2022-08-02,14.131458282470703,14.411329717922154,13.985255430697116,14.106394526701864,69147100
2022-08-03,14.139812469482422,14.269306161689473,14.018674956712198,14.206647563707985,65544500
2022-08-04,14.290191650390625,14.369559419300323,14.027029366511796,14.235889232527937,54387500
2022-08-05,14.565887451171875,14.645255224666146,14.252597634050895,14.265130310298336,77882600
2022-08-08,15.30107593536377,15.359556449408307,14.674496267501734,14.678672764158703,109484600
2022-08-09,15.55170726776123,15.647782626250573,15.392973304682332,15.45980840595642,79051200
2022-08-10,15.501578330993652,15.727147351558973,15.292718480871883,15.727147351558973,78369600
2022-08-11,15.142342567443848,15.814871692291765,15.142342567443848,15.643606640095522,128896500
2022-08-12,16.266807556152344,16.328366389793004,14.917652984842967,14.92791295352382,171288300
2022-08-15,16.27193832397461,16.533561667266557,15.671743825468255,15.841029403075456,96759000
2022-08-16,16.42070770263672,16.451487617170667,16.159085278211332,16.27194202950159,64218800
2022-08-17,16.805444717407227,16.83622462624342,16.210381156575803,16.236030102161408,72924700
2022-08-18,17.14401626586914,17.267133947045256,16.86187394441493,16.979860662227086,84552500
2022-08-19,16.277069091796875,17.005511283151844,16.071874590648427,16.887522610407935,125178200
2022-08-22,16.62590217590332,16.71311094983291,15.635837491411252,16.28220097939744,92400300
2022-08-23,17.154279708862305,17.185059624610503,16.73363064475136,16.73876160915417,73215800
2022-08-24,17.25687026977539,17.503103622338198,17.056805793123658,17.205572388491415,61067900
2022-08-25,17.07219696044922,17.62622354259205,16.75927475648584,17.492845903088487,99511600
2022-08-26,17.25687026977539,17.272259242782837,16.707974721104165,17.0721947661311,63545400
2022-08-29,17.68778419494629,17.995577441523714,17.159408430122262,17.210706326107186,73339500
2022-08-30,16.636159896850586,17.554406617972855,16.55408209789988,17.441548910582227,99361100
2022-08-31,17.046546936035156,17.15427366788291,16.323235804232013,16.451482472685683,114235400
2022-09-01,17.364601135253906,17.415900985659242,16.805445485615547,17.11323871737996,69184700
2022-09-02,17.14401626586914,17.733951811819065,17.06193846404811,17.66726298631162,81792300
2022-09-05,17.102977752685547,17.497977771834243,17.005510977917332,17.36460012542607,76337600
2022-09-06,16.46687126159668,16.71823558997146,16.164210027617013,16.554080012747097,111813500
2022-09-08,16.31297492980957,16.815701607396868,16.107780467370304,16.574599214780655,63159800
2022-09-09,16.30784797668457,16.759274872417397,16.261679094519963,16.66693906497718,49871900
2022-09-12,16.148818969726562,16.79005226088576,16.13855900224137,16.492521031370018,71374500
2022-09-13,15.723043441772461,16.128303437481136,15.65635559584859,15.871810066560068,88327800
2022-09-14,15.964144706726074,16.12317029155424,15.71278039147449,15.774339218941982,49039700
2022-09-15,15.933366775512695,16.02057455445766,15.79999011486484,15.861548949950194,45553200
2022-09-16,15.789731979370117,15.876939763037207,15.564017543094494,15.830770878834363,107303600
2022-09-19,16.041099548339844,16.09752743830555,15.328047138648701,15.64609942635591,65559900
2022-09-20,15.94875717163086,16.210380515728385,15.820510491883713,16.118042749759315,67798200
2022-09-21,15.989794731140137,16.14369034257278,15.846158109610416,16.082132489377496,58812200
2022-09-22,16.384798049926758,16.456616864568883,15.917980157753812,16.148823622007725,69764300
2022-09-23,15.358824729919434,16.102654986577917,15.271616936689721,16.06674606791474,138630800
2022-09-26,15.025381088256836,15.430640077202018,15.015121119310251,15.245964549941458,42934600
2022-09-27,15.220314979553223,15.328041713724868,15.174146099638389,15.21518499529108,71087600
2022-09-28,15.015120506286621,15.297262791687213,14.661159419636581,15.220314984618366,104670700
2022-09-29,15.035643577575684,15.081812470134395,14.67142340121777,14.871487950009035,87536500
2022-09-30,15.287003517150879,15.640964619869859,14.876614541856766,14.989471265451522,121637100
2022-10-03,16.50791358947754,16.743887022221482,16.24116024759299,16.369406933678498,179694100
2022-10-04,16.092395782470703,16.918303836179916,15.938499160798038,16.87726591120077,115917200
2022-10-05,16.69771957397461,16.83622624169365,16.005188192268708,16.112914948198195,92893700
2022-10-06,17.267133712768555,17.33382253737118,16.64128925931882,16.928562540239334,82671900
2022-10-07,17.251745223999023,17.605705382631864,17.041420731439363,17.226096277470127,73500100
2022-10-10,17.056808471679688,17.385119659987215,16.928561791441492,17.262003942816413,52222600
2022-10-11,16.928564071655273,17.09785065167869,16.728499536638,16.872135211647468,58332400
2022-10-13,17.4107666015625,17.692910831137294,16.62589763500779,16.672066512857405,91143900
2022-10-14,17.14401626586914,17.51336735250834,17.082458403725656,17.426160544212504,62246100
2022-10-17,17.12862777709961,17.518498814513524,16.846485447614587,17.051680936452353,100936400
2022-10-18,17.549274444580078,17.55953441335252,17.010638803805133,17.39024982082963,82313200
2022-10-19,18.169986724853516,18.24180650170005,17.451806568387596,17.50823541460832,113700900
2022-10-20,18.70862579345703,18.749663712353517,18.34953470789013,18.518819303282722,114347400
2022-10-21,19.3498592376709,19.693559392470295,18.66758597722817,18.698365884165472,139601400
2022-10-24,17.56979751586914,18.88817340649416,17.559537545266735,18.724017790634267,142110900
2022-10-25,17.200443267822266,17.698040988485598,17.036287681871485,17.46206757829247,113161200
2022-10-26,16.779794692993164,17.200443635597356,16.364275734865185,16.723365842199364,121334800
2022-10-27,16.90804100036621,17.20557422282252,16.759274389138056,16.831094170236746,111008800
2022-10-28,16.707977294921875,16.990119599224453,16.343757193787837,16.774666116375258,129745400
2022-10-31,15.292133331298828,16.210379998651653,14.958692170281212,15.702523280465842,262409400
2022-11-01,15.317785263061523,15.733304272736248,15.163888645017268,15.68200540005483,115944200
2022-11-03,15.3639497756958,15.589663185710034,15.1023264801188,15.287000999362778,139062100
2022-11-04,14.51752758026123,15.851293596666151,14.455969705695724,15.799994715565044,195361000
2022-11-07,13.927589416503906,14.51752395576976,13.886550517557879,14.343108390638008,117206600
2022-11-08,14.030184745788574,14.122522497184933,13.722392567282157,13.8814181511068,94745400
2022-11-09,13.79934024810791,14.337976800452836,13.665963605959005,13.927586906507509,103303500
2022-11-10,13.399216651916504,13.794215773937035,13.137593246872413,13.37869670872336,145470100
